index,id,MLS,Price,Latitude,Longitude,LandSize,SizeInterior,Bedrooms,Bathrooms
401,25006090, A2008229,59000,54.37384923,-113.4548346,12196.8,906,2,1
402,24871421,196293,59000,55.7141614,-120.1325341,7056.72,836,1,1
403,24734125, SK904711,59000,49.646098,-108.410964,7200,1460,4,1
404,24577738, SK900308,59500,52.405347,-104.310658,0,768,2,1
405,24827913, SK907329,59500,49.902828,-109.48145,6500,784,1,1
406,24754449, SK905296,59500,50.459449,-104.626738,4691,924,2,1
407,24686158,10653877,59800,46.31085,-75.850652,5392.72,0,1,1
408,24425381,1244841,59900,49.0141,-58.138166,0,850,2,1
409,24860995, NB079050,59900,47.99943,-66.68402,4004.1708,1130,3,1
410,25007026,202225549,59900,49.003764,-97.225549,0,1086,4,1
411,24950938, M147554,59900,46.057123,-65.496594,0,180,0,0
412,25035503,13552398,59900,46.32525,-70.965457,9993.20476,0,1,1
413,24692133,27011796,59900,46.69768303,-70.00083799,9367,1485,3,2
414,24305479,10293583,59900,46.582734,-70.070752,79970,768,1,1
415,24898246, NB080495,59900,46.64829,-65.822524,30009.7532,600,2,1
416,24947354, NB080943,59900,46.864131,-65.670058,23522.4,2300,1,1
417,24843736,1249490,59900,47.074517,-55.823767,12348,1802,4,2
418,24502510,1245453,59900,47.007,-53.638,14960,1000,3,1
419,25023481,16890839,59900,46.46143,-73.195491,32291.7,0,1,1
420,24137356, SK887716,59900,49.390865,-105.628458,7500,1000,3,1
421,24725102, NB077194,59900,45.367922,-66.248124,8417.3698,1500,4,1
422,24884941, NB079364,59900,45.8272,-65.27535,46173.6,720,2,1
423,24994528, M148781,59900,45.907673,-64.515373,12001.7485,1300,3,1
424,25000075, NB081378,59900,45.958711,-66.686069,0,784,2,1
425,24965714,21776121,59900,45.96855567,-73.89333543,9653.06552,0,1,0
426,24938168, NB080872,59900,45.941311,-66.711789,0,1121,2,2
427,24595919, SK900844,59900,52.409345,-108.698625,6000,715,2,1
428,24095420, A1188603,59900,52.512043,-110.964322,6000,803,2,1
429,25056310, SK913745,59900,52.082975,-109.395112,9742,800,2,1
430,25045434, SK913661,59900,51.747294,-105.011356,9000,960,3,1
431,24682199,202217587,59900,51.361595,-100.142108,0,749,3,2
432,24969568, E4316947,59900,52.0928402,-111.4457355,0,844.105038,3,1
433,24498350, SK898154,59900,51.566638,-101.896009,6500,832,2,1
434,24195081,202206254,59900,50.772127,-99.495327,0,810,2,1
435,24590536, SK900659,59900,50.78867,-104.963858,8450,690,2,1
436,24903304,202223343,59900,50.776979,-99.496586,3960,743,4,1
437,24890961, SK908973,59900,53.199939,-105.786818,6271,709,2,1
438,24946561, SK910400,59900,53.018979,-106.746785,18295.2,1349,1,1
439,24942292, SK910289,59900,52.785146,-108.295846,5000,616,1,1
440,25035418, SK913439,59900,52.925822,-106.794811,0,740,3,2
441,24576187, SK900304,59900,52.98308,-105.426976,9225,974,1,1
442,24494791, SK898045,59900,53.197448,-105.776504,5221,485,2,1
443,24810480, SK906823,59900,53.200302,-105.769976,3621,794,1,1
444,24742718, A1245866,59900,53.711243,-111.744031,6500,567,1,1
445,24926045, A2003640,59900,56.24498952,-118.5989028,6000,672,3,1
446,24708663, SK903883,59900,50.45526,-104.631731,4371,913,2,1
447,24411585, SK894781,59900,50.461881,-104.632709,3128,610,2,1
448,24411692, SK894785,59900,50.460182,-104.623948,3125,789,2,1
449,24436924, SK895375,59900,50.456274,-104.624108,3125,672,2,1
450,23851969, SK877897,59900,50.453201,-106.07044,5375,1032,3,1
451,24938168, NB080872,59900,45.941311,-66.711789,0,1121,2,2
452,24947354, NB080943,59900,46.864131,-65.670058,23522.4,2300,1,1
453,24898246, NB080495,59900,46.64829,-65.822524,30009.7532,600,2,1
454,25023481,16890839,59900,46.46143,-73.195491,32291.7,0,1,1
455,25035503,13552398,59900,46.32525,-70.965457,9993.20476,0,1,1
456,24692133,27011796,59900,46.69768303,-70.00083799,9367,1485,3,2
457,24305479,10293583,59900,46.582734,-70.070752,79970,768,1,1
458,24688800,1247654,59995,48.426143,-58.497826,0,1000,4,2
459,24975181, SK911066,60000,52.296862,-103.807819,30927.6,1003,3,1
460,24841067, SK907784,60000,53.489751,-104.678338,15600,1533,3,1
461,24515704, SK898158,60000,51.486976,-107.521613,8712,756,2,1
462,24646748, SK902281,60000,52.161831,-103.522329,12500,1519,4,1
463,25041296, SK913582,60000,51.333918,-107.442927,7020,670,2,1
464,24319820, SK892088,60000,52.851912,-104.04503,6000,780,2,1
465,24843560, SK907731,60000,50.452074,-106.070448,13500,936,2,1
466,25048040, SK913621,60000,50.19682,-103.136057,6250,824,2,1
467,24627277,202215892,60000,50.435918,-100.58787,0,800,2,1
468,24917724,202223632,60000,49.766206,-100.628359,0,2278,5,3
469,24666856, SK902867,60000,49.902361,-102.033751,10800,968,3,1
470,24218475, SK889711,60000,54.395494,-109.227601,6750,1284,3,2
471,24862277, A1257040,60000,55.549103,-117.291186,5000,200,1,1
472,22403432, N227312,60000,55.33661,-123.0987,16888.58,0,0,0
473,24631478,21433073,60000,48.423262,-71.23838,2344.37,0,2,1
474,24486036, NB073545,60000,47.296377,-68.026255,10018.8,530,3,1
475,24609496,12826010,60000,45.335489,-71.46874,12859.63133,0,1,1
476,24093548,17136257,60000,45.482978,-73.876707,2109.7244,0,1,1
477,24093595,24647537,60000,45.482761,-73.876705,1951.49507,0,1,1
478,24093601,25447258,60000,45.482761,-73.876705,2239.96759,0,1,1
479,24093605,25766965,60000,45.482978,-73.876707,2021.46042,0,1,1
480,24100126,23983518,60000,45.482551,-73.876753,3214.10054,0,1,1
481,24995573, SK911515,60000,49.515113,-108.812363,6000,936,3,1
482,24292864, SK891538,60000,49.881168,-103.437693,12000,1130,4,2
483,24540118,22825350,60000,46.657054,-75.758082,18400,385,0,0
484,24702293,1247941,60000,46.733581,-53.362019,0,2360,3,2
485,23523451, NB062071,60000,46.768986,-65.762364,43560,800,0,0
486,23965451,1240526,60000,47.158561,-55.158071,9396.8847,2082,4,2
487,24973256, NB081209,60000,46.151599,-66.03891,11614.2481,952,2,1
488,24890524, M147233,60000,46.07437,-64.58941,43992.0593,840,1,1
489,24893926, NB079421,60000,46.17147,-65.87341,590,1050,2,1
490,24665216, SK902648,61000,49.957459,-103.578434,12000,1380,2,2
491,25021255, SK912077,61900,51.039943,-102.162703,3049.2,800,3,2
492,24973430, SK911031,62500,53.20996,-105.716421,6498,915,3,2
493,24906486, SK909360,62500,50.468412,-104.626683,6250,882,2,1
494,22403419, N227298,62500,55.33613,-123.0995,12636.83,0,0,0
495,24896384, E4314350,62500,54.15426544,-113.8665761,0,0,2,1
496,22896508, NB054412,62500,44.959019,-66.964401,0,1450,0,0
497,24821517, SK907158,62700,51.531207,-107.23886,8625,618,2,1
498,24911089, SK909442,62900,50.469338,-104.624127,6252,680,2,1
499,24255590, SK890640,62900,50.459003,-104.636825,0,1000,3,1
500,24884756, NB079353,62900,45.495305,-66.117838,42033,1080,3,1
501,24823145,196092,63000,55.764783,-120.223035,6011.28,669,2,1
502,24805898, A1254247,63100,56.14731247,-117.7317627,7885,1010,2,1
503,25020473, SK912103,63500,50.460769,-104.639503,4696,1212,3,1
504,24848437,1249675,63800,51.358104,-55.57886,7000,2240,3,1
505,25038137, SK913500,63900,50.471603,-104.648177,3624,748,3,1
506,25005794, SK911708,63900,50.946741,-104.208414,9000,1200,3,1
507,24235736, SK890087,64000,50.658364,-102.080804,6098.4,748,2,1
508,24764754, NB077959,64000,47.99493,-66.691298,0,700,2,1
509,24966499, SK910806,64000,51.548053,-103.983307,40510.8,1368,4,1
510,24626543, SK901661,64000,52.001325,-104.738527,6000,1600,0,1
511,24930916, SK909953,64500,50.838965,-101.701489,6098,760,2,1
512,24834592, SK907555,64500,51.141212,-105.445232,11500,925,2,1
513,25041367, SK913592,64500,51.414316,-106.603964,6000,768,2,3
514,24855246,24488763,64500,46.76751027,-72.06140733,11724,0,1,1
515,24853373,17502660,64900,45.95038678,-76.02906978,43679.9062,222,1,0
516,25042468, NB081769,64900,45.935533,-65.174021,5227.2,928,2,1
517,24030972,14413347,64900,46.07957938,-75.97953575,8180.564,1797.57,4,1
518,24968800, SK910900,64900,50.853326,-109.404208,5750,672,2,1
519,24989326, SK911397,64900,50.256025,-103.615932,3125,600,2,3
520,24880225, SK908456,64900,50.651542,-102.07973,20908.8,1120,2,2
521,24575066,202214455,64900,50.14039,-101.03031,0,1216,3,2
522,24158779,10415097,64900,48.588694,-68.185305,3016.6,0,3,1
523,23461283,1233831,64900,48.666709,-53.111792,16344.5,984,2,1
524,24820247,40315409,64900,51.25130209,-80.61199081,0,988,3,1
525,24820417, X5747688,64900,51.25126841,-80.61201074,11700,0,3,1
526,24944981, SK910263,64900,51.140638,-105.444165,8712,1299,3,1
527,24955650, A2005078,64900,51.6432458,-111.9209034,6250,810,2,1
528,24592044, A1232969,64900,52.912699,-111.227858,14000,1795,6,1
529,24762551, E4308884,64900,52.96807459,-113.3665518,0,1076.39,4,2
530,24813167,202221083,64900,46.2062389,-60.0378182,21780,0,2,1
531,24990631, NB081387,64900,47.681902,-65.690259,0,692,1,1
532,25051087,9104922,65000,45.957295,-70.651967,5991.18674,0,1,1
533,25038517,202225544,65000,45.6878001,-64.3789492,21780,0,5,2
534,24589013,202215163,65000,45.68574951,-62.70092826,0,0,2,1
535,24932975, NB080819,65000,45.59185,-67.3207,19999.3262,1100,2,2
536,24814411,25498711,65000,45.38261889,-71.0088659,39999.72879,0,3,1
537,24898205, NB079483,65000,44.927224,-66.933552,8712,1200,3,2
538,24955888,11069371,65000,45.04156038,-73.07273391,3429.37854,0,1,0
539,24928957,202223830,65000,50.377323,-100.634766,4356,910,3,1
540,25004512, A2008395,65000,50.241297,-113.14864,2875,700,1,1
541,25033233, SK912365,65000,50.458038,-104.638648,3125,945,3,2
542,24585000,202214984,65000,50.668609,-100.810149,0,1040,2,2
543,25055923, SK913891,65000,51.013632,-103.047656,70567.2,1500,1,2
544,24573562,16076128,65000,48.67544017,-77.63955554,40000,2400,3,1
545,24989636,1252197,65000,48.586206,-53.190728,0,1150,2,1
546,24227230, SK889945,65000,49.114478,-105.527977,7680,1329,3,3
547,25044681, X5819289,65000,49.0617639,-81.0241423,8712,0,3,2
548,24931859,1250485,65000,49.163308,-57.43919,14800,813,3,1
549,24630047, SK901714,65000,49.138638,-102.995297,6000,722,2,1
550,24814466, A1254343,65000,55.756124,-118.712118,5400,1247,2,1
551,25044681, X5819289,65000,49.0617639,-81.0241423,8712,0,3,2
552,24931859,1250485,65000,49.163308,-57.43919,14800,813,3,1
553,24630047, SK901714,65000,49.138638,-102.995297,6000,722,2,1
554,24935963, SK910113,65000,53.355426,-104.017692,6330,854,2,1
555,24802538, SK906554,65000,52.770124,-108.286994,6000,1010,2,1
556,25037320, SK913482,65000,53.197257,-105.777461,6098.4,711,2,1
557,24949215, SK910468,65000,51.637977,-103.534202,8400,938,4,1
558,24547951, SK899321,65000,51.309605,-104.99137,5000,1346,4,2
559,24149449, SK887780,65000,52.082978,-109.394998,5700,1,2,1
560,24232567, SK890100,65000,51.172628,-103.492768,6250,720,3,2
561,23934623, SK881118,65000,51.766551,-104.174507,6000,1108,4,1
562,24486630, SK897795,65000,52.418965,-104.493793,5750,876,3,1
563,24850978, SK908047,65000,52.44535,-109.154212,7000,592,1,1
564,24939656, SK910182,65000,52.328459,-109.936938,7179.7,660,2,1
565,24898205, NB079483,65000,44.927224,-66.933552,8712,1200,3,2
566,24955888,11069371,65000,45.04156038,-73.07273391,3429.37854,0,1,0
567,25051087,9104922,65000,45.957295,-70.651967,5991.18674,0,1,1
568,25038517,202225544,65000,45.6878001,-64.3789492,21780,0,5,2
569,24589013,202215163,65000,45.68574951,-62.70092826,0,0,2,1
570,24932975, NB080819,65000,45.59185,-67.3207,19999.3262,1100,2,2
571,24814411,25498711,65000,45.38261889,-71.0088659,39999.72879,0,3,1
572,25056309, SK913804,65900,50.44847,-104.592266,3123,750,1,1
573,25019005, SK912063,65900,50.397625,-105.554969,6000,625,1,2
574,24843204, E4312263,65900,54.2687001,-110.7337348,0,727.962557,2,1
575,24774122, SK905762,65900,51.217163,-102.451378,6693.75,864,3,2
576,24618482,202215910,65900,45.7598171,-63.8227081,21780,0,2,1
577,24087216, SK885619,66000,50.457501,-104.621215,4691,1002,4,1
578,24392250, SK894066,66000,49.904589,-102.027791,9000,808,1,1
579,25015935, SK911819,66000,51.404143,-101.585755,12000,822,3,1
580,24949495, SK910502,66100,50.466288,-104.621386,6248,1671,4,4
581,24129435, SK886347,66900,52.409181,-108.697539,6000,1320,3,1
582,24835614, SK907609,66900,52.332682,-109.945013,6000,1072,3,1
583,24949218, SK910013,67000,50.671402,-101.616233,0,1536,4,1
584,24823924,10257440,67000,48.31154824,-68.31523665,16938.07304,490.83,1,1
585,23897187,13429013,67000,45.295916,-71.254811,83200,0,1,1
586,24648317, NB075456,67500,47.362937,-68.34153,7502.4383,630,2,1
587,24816025, SK906925,67500,49.876631,-106.55415,6000,704,4,1
588,24660037, SK902641,67500,49.514257,-108.825046,9006,1024,2,1
589,24835820, SK907621,67500,52.330735,-109.943621,5750,864,2,1
590,25047684, SK913662,67500,51.220172,-102.464081,5662.8,869,3,1
591,24860295, SK908161,67500,51.70637,-102.757629,7000,768,2,1
592,24028661, SK884378,67500,52.852212,-104.053329,6240,860,2,1
593,24624095,26617024,67560,48.218343,-78.406104,164336,1560,3,1
594,25025020, NB081679,67700,47.272594,-65.04885,78408,910,2,1
595,24878480,1250005,67900,47.644593,-53.933842,0,1440,2,1
596,24563506,1246308,67900,48.563101,-53.222431,12282,1000,3,1
597,24807140, SK906680,67900,53.192395,-105.750205,6085,801,2,1
598,24944260, A2004748,67900,52.03291789,-112.7514513,12500,768,2,1
599,24295490, R2679033,67959,58.8096995,-122.6749193,7200,2080,4,3
600,24444920, SK895622,68000,49.646555,-108.404872,3600,658,2,1
601,24438429, SK895474,68000,49.172364,-101.793118,6000,850,3,2
602,24640389, NB075407,68000,45.511612,-65.828873,0,720,2,1
603,24982081, SK911231,68000,52.331669,-109.937488,7400,632,3,1
604,24851826, SK907805,68000,51.263105,-103.738745,9147.6,828,2,1
605,24835913, SK907629,68000,52.33079,-109.943351,5750,792,2,2
606,24905701,21706187,68500,45.93786678,-70.48692865,7660.66763,0,3,1
607,24797793,1249091,68500,48.950651,-57.958166,7800,2010,4,1
608,24465766, SK896198,68500,49.905246,-102.021363,5250,864,2,2
609,25061927, SK913966,68500,49.634349,-102.494234,12000,665,2,1
610,23827779, E4269825,68500,53.68901798,-111.5849747,0,1251.949209,4,1
611,24419106, A1219340,68500,52.673175,-111.308762,7200,1431,3,2
612,24499623, A1226023,68500,52.673508,-111.303999,6000,861,2,1
613,24442880, SK895581,68500,50.890223,-109.539865,11500,912,4,1
614,24920538, SK909689,68900,50.984438,-107.135829,6250,946,2,2
615,25000542,23814795,69000,46.87550276,-72.31057491,6162.33275,0,3,1
616,24810336,19004791,69000,46.628565,-70.664421,15646.40504,0,6,3
617,24847083, M147010,69000,46.506469,-65.088365,12496.8879,768,2,1
618,24812575,23943813,69000,46.05900996,-70.52340483,5796.36015,0,5,1
619,24791459, SK906337,69000,49.267372,-102.280195,6000,602,1,1
620,24894762,17958903,69000,45.86041821,-70.64054861,7758.61912,1044.1,3,1
621,24892976,19841967,69000,45.60263103,-73.83380938,3561.77451,0,1,1
622,24617832,1246742,69000,49.018977,-55.481214,0,480,2,1
623,24875705,19606012,69000,48.05048745,-68.89367423,24263.98338,0,5,2
624,24926317,13188888,69000,47.621824,-68.730063,53819.5,0,3,1
625,24822320, SK907107,69000,47.575771,-95.753489,5494,936,2,2
626,25036809, NB081186,69000,46.80983,-65.42173,32234.4,704,3,1
627,24581881,26192478,69000,47.50769508,-72.71042825,16941.30221,450,1,1
628,24416069,202210629,69000,43.86788203,-66.098356,0,0,2,1
629,24565577,202214466,69000,43.50361305,-65.66061893,0,0,3,1
630,24974265,202224267,69000,43.52292884,-65.46078254,0,0,2,1
631,24735809,202219106,69000,45.2273,-63.99128417,21780,0,1,0
632,24957015,202224639,69000,49.769,-100.63072,0,667,1,1
633,24754778, SK905302,69000,49.903052,-109.475163,6500,720,3,2
634,24972278, SK910991,69000,49.906166,-107.296294,8626,1176,4,3
635,24438718, SK895307,69000,50.091936,-108.487179,9147.6,1724,3,2
636,24748922, A1246505,69000,50.04014002,-110.6616663,1700,834,2,1
637,24931545,202223915,69000,50.178685,-100.58906,0,1350,4,1
638,24863213, SK907980,69000,50.458004,-104.628318,3123,1144,3,1
639,24116828, E4280602,69000,53.70852993,-111.7365379,7500,1146.247711,3,1
640,23583808, E4260700,69000,53.70788956,-111.7518413,0,547.021398,2,1
641,24936850, SK909990,69000,53.201649,-105.780257,7840.8,580,2,1
642,24222325, SK889623,69000,52.12795,-106.690571,4125,460,0,0
643,23326680,189966,69000,55.767414,-120.229981,9365.4,0,0,1
644,24605951,195133,69000,55.899418,-120.143972,14374.8,1145,3,1
645,24962213, SK910769,69300,50.44466,-104.604869,0,571,1,1
646,24917004, NB080658,69500,45.665251,-67.7285,20989.605,1100,3,1
647,24993432,11504103,69500,48.12199,-69.167878,5032.12325,978.44,2,1
648,24273132, E4287535,69500,53.49253094,-112.0496365,6249.950896,978.976705,2,1
649,24532158, E4299292,69500,53.70742141,-111.7467615,10874.66053,485.021334,1,1
650,24700009, A1242249,69500,52.218378,-111.902443,5750,978,2,1
651,24857162,10881077,69700,46.05026524,-75.93894948,63614.649,240.03497,2,1
652,25028251,1252660,69800,49.117345,-58.075175,11000,1334,4,2
653,25039060,202226369,69900,49.098599,-99.19128,0,1042,2,1
654,24797940, NB078326,69900,45.256247,-66.070935,1249,1249,2,1
655,24798991, SK906510,69900,52.127887,-106.703865,5234,392,0,0
656,24582912, SK900499,69900,52.12036,-106.687198,4520,692,3,1
657,23923695, A1169635,69900,52.354785,-110.261746,5750,1146,2,1
658,24382415, A1200011,69900,52.353746,-110.267727,5050,740,2,1
659,24949593, SK910256,69900,51.953561,-102.661956,7000,720,2,1
660,24889517, NB079409,69900,46.56004,-66.14114,14133.0007,1100,3,1
661,25008743, M148864,69900,46.416012,-65.139923,42688.8,732,1,1
662,23665416, E4263793,69900,53.87859537,-112.3360408,5995.4923,1235.910998,3,1
663,23825487, E4269743,69900,53.98907323,-111.2962903,0,714.292404,1,1
664,24834176, SK907572,69900,49.264607,-102.283102,12000,1216,2,2
665,24853429, SK908071,69900,49.230627,-102.167764,6000,942,3,2
666,24723260, E4307291,69900,54.10972176,-112.4796183,0,630.011067,2,1
667,25048153,11381607,69900,48.5606228,-67.68722151,8222.54321,0,2,1
668,24836897,11070012,69900,48.89348622,-72.20030922,5036.42881,0,3,1
669,24902764, NB080526,69900,47.943203,-66.619135,15607.655,1439,3,1
670,24669894, NB075789,69900,47.965754,-66.345368,600,600,2,1
671,24590666, E4301564,69900,52.95991555,-113.3797935,0,683.50765,1,1
672,23607005, A1144670,69900,52.743704,-111.546858,6000,1072,2,1
673,24900665, SK909217,69900,52.811928,-106.231648,11761.2,1346,5,3
674,24439941,9333695,69900,48.019276,-79.30894,14760.53607,289,1,1
675,25038037, NB081797,69900,45.409355,-65.728521,95832,422,1,1
676,24961618,202223996,69900,45.40528,-64.33356,0,0,2,1
677,24869075, A2000510,69900,53.2920755,-110.0037084,7840,1047,2,1
678,24993407, A2007385,69900,52.51471599,-111.9296067,6250,4368,1,2
679,25003461, NB081499,69900,45.28647,-67.293,0,960,2,1
680,24554852,13872972,69900,46.31778625,-73.10482788,3960.03881,0,2,1
681,24825437,202221296,69900,50.77361,-99.491367,0,989,3,2
682,24281216,202207846,69900,50.772087,-99.492229,0,1560,1,1
683,24509349,202212688,69900,50.668718,-100.812603,0,800,2,2
684,24812139,17054447,69900,46.16001182,-75.61716035,90147.6625,800,2,0
685,24711977, SK904067,69900,51.153039,-108.750622,6250,916,2,1
686,24565002, SK899932,69900,51.409564,-104.523357,7000,780,2,1
687,24389500, SK894185,69900,51.506354,-105.005707,11480,1616,3,2
688,25037556,25468711,69900,46.20760175,-73.71911947,7518.58415,1,1,1
689,24879973, NB079327,69900,46.17238,-65.86928,2061,866,1,1
690,24901958, SK909238,69900,51.744451,-105.012417,12000,896,3,1
691,23624601,13435275,69900,46.79953918,-72.36266933,16936.99665,0,1,1
692,24990830,26812863,69900,46.77321,-70.440613,2431.56501,1035.49,2,1
693,24964199,202224808,69900,49.920714,-97.152365,2442,702,2,1
694,24702531,202217994,69900,49.905681,-97.149122,3000,1130,0,0
695,24893247, SK909027,69900,49.37925,-102.755808,9375,936,1,1
696,24910333,1250333,69900,49.505078,-56.054909,9070,2728,4,1
697,24661122,20719856,69900,49.58293664,-67.87323947,43055.6,0,2,1
698,24423840, SK895074,69900,49.513402,-108.822988,6000,1018,2,1
699,24554358, A1230440,69900,53.378906,-111.533068,12000,960,1,1
700,24767753, A1250755,69900,53.381721,-111.532003,7800,1048,4,1
701,24834176, SK907572,69900,49.264607,-102.283102,12000,1216,2,2
702,24853429, SK908071,69900,49.230627,-102.167764,6000,942,3,2
703,24423840, SK895074,69900,49.513402,-108.822988,6000,1018,2,1
704,24893247, SK909027,69900,49.37925,-102.755808,9375,936,1,1
705,24910333,1250333,69900,49.505078,-56.054909,9070,2728,4,1
706,25028153,1252650,69900,47.622566,-52.958128,11400,720,2,1
707,24902764, NB080526,69900,47.943203,-66.619135,15607.655,1439,3,1
708,24902837,23898229,69900,47.38858796,-68.8964029,7776.91775,0,3,1
709,24439941,9333695,69900,48.019276,-79.30894,14760.53607,289,1,1
710,24653307,1247353,69900,47.765985,-53.982384,0,850,3,1
711,24669894, NB075789,69900,47.965754,-66.345368,600,600,2,1
712,25015546,1252528,69900,47.226976,-53.968723,5000,1100,2,1
713,25048153,11381607,69900,48.5606228,-67.68722151,8222.54321,0,2,1
714,24836897,11070012,69900,48.89348622,-72.20030922,5036.42881,0,3,1
715,24812139,17054447,69900,46.16001182,-75.61716035,90147.6625,800,2,0
716,24554852,13872972,69900,46.31778625,-73.10482788,3960.03881,0,2,1
717,24889517, NB079409,69900,46.56004,-66.14114,14133.0007,1100,3,1
718,24879973, NB079327,69900,46.17238,-65.86928,2061,866,1,1
719,25037556,25468711,69900,46.20760175,-73.71911947,7518.58415,1,1,1
720,24990830,26812863,69900,46.77321,-70.440613,2431.56501,1035.49,2,1
721,24629964,1246878,69900,47.246736,-53.961405,1938,896,3,1
722,24898609,1250127,69900,47.270211,-53.86639,20590,1000,2,1
723,24908893, NB080561,69900,47.244412,-68.023534,3336,756,2,1
724,24785579,1248957,69900,47.241065,-52.906349,43560,741,2,1
725,23624601,13435275,69900,46.79953918,-72.36266933,16936.99665,0,1,1
726,25008743, M148864,69900,46.416012,-65.139923,0,732,1,1
727,25061576, E4320152,69900,53.5951142,-112.3416077,0,527.969295,1,1
728,24793575, E4310253,69995,53.23567689,-112.2428252,7631.282183,671.990277,1,1
729,24858952,15804906,69995,46.87187326,-69.89634696,8810,0,4,1
730,24841467,25295449,69998,46.19870326,-77.68376491,13067.3746,198,0,0
731,24809324,202122215,70000,44.770889,-65.50276579,0,0,0,0
732,25048762, A2010840,70000,53.23509092,-112.2382918,7000,736,1,1
733,24984624, SK911285,70000,53.362625,-108.358719,7250,832,3,1
734,24368000, SK893483,70000,51.768064,-104.188434,6000,934,2,1
735,23926877,202201317,70000,52.107328,-101.270105,6500,1450,3,2
736,24809806, SK906785,70000,50.941827,-102.046545,10454.4,1059,2,1
737,24550324, SK899520,70000,50.931036,-102.810755,7000,1015,2,1
738,24762262, SK905526,70000,51.364937,-106.136992,39600,1492,0,1
739,23917478, A1169211,70000,52.913444,-111.23542,9240,1040,3,1
740,24459700, SK896049,70000,52.266729,-105.524546,6534,720,2,1
741,25039710,202225569,70000,51.648833,-99.926282,0,1080,2,1
742,22403418, N227296,70000,55.33574,-123.0994,15112.53,0,0,0
743,22403425, N227305,70000,55.33632,-123.0987,16823.99,0,0,0
744,24924651, R2727782,70000,54.11507313,-122.0517781,50878.08,740,1,1
745,24779111,40310631,70000,44.17020378,-78.21664618,0,475,2,1
746,24853423, SK908096,70000,49.175679,-101.627287,9000,1000,4,2
747,23894402, SK878995,70000,49.177099,-105.950538,19638.9,1418,3,1
748,24902864, NB080520,70000,48.0049,-66.6579,10010.427,720,2,1
749,24814698, NB078508,70000,47.646285,-65.097132,43561.5033,3200,5,2
750,24977157,1251929,70000,47.532351,-53.222616,0,932,2,1
751,22403425, N227305,70000,55.33632,-123.0987,16823.99,0,0,0
752,22403418, N227296,70000,55.33574,-123.0994,15112.53,0,0,0
753,24779111,40310631,70000,44.17020378,-78.21664618,0,475,2,1
754,24046483,1241337,70900,49.674536,-54.40301,0,835,3,1
755,25043280, SK913626,71000,50.854734,-109.403304,17250,1260,3,1
756,24978818, NB081254,72000,45.412675,-66.193712,22851.71,957,3,1
757,24619743,202215764,72000,51.147335,-100.041965,0,664,1,1
758,24051649, SK884894,72000,49.51298,-105.619269,42450,1547,2,2
759,24839286, SK907718,72000,49.705189,-106.572231,8712,752,2,1
760,24629199, A1236435,72000,52.436661,-111.786414,12500,1201,2,1
761,24768304, A1251356,72000,52.094264,-111.447297,5750,936,3,1
762,24835544, SK907602,72000,52.332171,-109.938959,5750,784,3,1
763,25031019,26642164,72500,48.42126437,-72.05668372,12378.485,0,4,1
764,24872885, SK908576,72500,50.888524,-109.539162,5750,907,2,1
765,24608490,202215608,72500,50.66807,-100.810016,10890,1260,3,3
766,24995009, SK911479,72500,50.410205,-102.929863,6750,672,3,2
767,23927014, SK880984,72500,49.645321,-104.65991,8625,1152,4,2
768,22403421, N227301,72500,55.33642,-123.0993,15177.11,0,0,0
769,24833433, E4311906,72500,53.82977803,-112.1177929,5999.79786,749.920913,2,1
770,25008661, SK911816,72750,50.284596,-107.805901,4365,1248,3,1
771,24857230, A2001198,72900,52.77964485,-111.6965838,8000,1200,3,2
772,24872515, E4313470,72900,54.41752591,-110.2166154,7499.962603,717.95213,2,1
773,24652483,18578284,73000,47.008414,-70.359668,177184.5579,600,1,0
774,24680612,28077931,73000,46.828318,-71.103487,13874.6671,0,1,1
775,24762163,202219675,73000,49.20499,-98.89653,6000,993,2,1
776,24539042, A1227833,73000,56.243347,-118.602567,12000,1024,3,1
777,24789185,10261166,73900,55.781489,-120.71297,43560,816,2,1
778,25036355, NB081753,74000,47.371232,-68.323624,4791.6,572,3,1
779,24829539,27821425,74000,48.24985551,-72.18877812,10632.58042,0,2,1
780,25051669,14626302,74000,48.74859588,-79.40434506,43477,636,2,1
781,24503107, SK898285,74000,49.691767,-106.444653,0,952,1,1
782,24416080, SK894914,74000,52.445652,-109.157566,7000,684,2,1
783,24988530,23150171,74500,45.928806,-70.75217,16929.46192,0,2,1
784,24848078, NB078947,74500,48.063957,-66.36786,5285.0749,875,3,2
785,24829881,16540853,74500,48.47843954,-68.23558921,6839.38206,0,1,1
786,24976101, NB081148,74900,45.864052,-66.437703,0,952,2,1
787,24862106, NB079015,74900,45.88111,-66.39338,21796.8975,674,2,1
788,24629169,15603174,74900,46.388887,-72.127795,87247.11437,0,0,0
789,24685203, NB075983,74900,46.40767,-66.47863,44519.4904,833,1,1
790,24820127, M146877,74900,46.378208,-65.261737,0,745,1,1
791,23664683, NB063776,74900,46.466764,-67.116258,43044.8361,912,3,1
792,24415392, M142434,74900,46.685289,-65.069759,0,480,0,0
793,24912342,10387961,74900,46.72134857,-73.79988629,14999,0,1,1
794,24781355,202220241,74900,45.6146693,-60.7954395,0,0,2,1
795,24836015,13972433,74900,45.66863912,-72.05975777,179897.0607,0,1,1
796,25005077,202224864,74900,45.6411027,-64.0539302,0,0,3,1
